id,wholeName
105760,Abdul Basir Noorzai
105755,Abdul Basir
105756,Abdul Baseer
105757,Haji Basir Noorzai
105772,Haji Basir and Zarjmil Company Hawala
105765,"Haji Zar Jamil, Haji Abdul Baseer Money Changer"
105768,Haji Baseer Hawala
105769,Haji Basir Hawala
105770,Haji Abdul Basir and Zar Jameel Hawala
105767,Haji Abdul Basir Exchange Shop
105766,Haji Basir and Zarjamil Currency Exchange
105771,Haji Bashir and Zarjmil Hawala Company
105803,Simon Getwech Dual
105804,Simon Gatwich Dual
105805,Simon Gatewech DUAL
105802,Simon Gatwec Duel
105801,Simon Gatweach
105796,Dhual
105797,General Gaduel
105798,Simon Garwich
105799,Simon Gatwech
105800,Simon Gatwick
105957,Jaysh al-Muhajirin wal-Ansar (JAMWA)
105958,Battalion of Emigrants and Ansar
105959,Army of Emigrants and Supporters organization
105960,Battalion of Emigrants and Supporters
105961,The Army Of Emigrants And Supporters
106136,Alfred Yekatom Saragba
106134,Alfred Saragba
106133,Colonel Rombhot
106132,Colonel Rambo
106131,Colonel Rambot
106137,Alfred YEKATOM
106135,Alfred Ekatom
106129,Colonel Romboh
106130,Colonel Rombot
106143,Habib SOUSSOU
106142,Soussou  Abib
106150,Oumar Sodiam
107185,Oumar YOUNOUS ABDOULAY
106152,Oumar YOUNOUS
106151,Omar Younous
106149,Oumar Younous M'Betibangui
106156,KARDIAM
106157,BADICA/KRDIAM
106158,BUREAU D'ACHAT DE DIAMANT EN CENTRAFRIQUE/KARDIAM
106226,Abou Fares al Libi
106227,Sufyan bin Qumu
106228,Sofiane Ben Goumo
106407,Abdalaziz Ad'ai Samin Fadhli al-Fadhali
106408,Abd al-Aziz Adhay Zimin al-Fadhli
106409,Abd al-Aziz Udai Samin al-Fadhl
106410,Abd al-Aziz Udai Samin al-Fadhli
106384,Abd Al-Aziz Aday Zimin Al-Fadhil
106422,Abd-al-Latif Abdallah Salih al-Kawari
106386,Abd Al-Latif Bin Abdallah Salih Muhammad Al-Kawari
106418,Abu Ali al-Kawari
106419,Abd-al-Latif Abdallah al-Kawari
106420,Abd-al-Latif Abdallah al-Kawwari
106421,Abd- al-Latif Abdallah Salih al-Kuwari
106388,Hamad Awad Dahi Sarhan Al-Shammari
106427,Abu Uqlah al-Kuwaiti
106397,Abu Hazza'
106398,Abu Haza'
106399,Sa'd al-Sharyan al-Ka'bi
106400,Sa'd Sa'd Muhammad Shiryan al-Ka'bi
106394,Abu Suad
106396,Umar al-Afghani
106401,Sa'd bin Sa'd Muhammad Shiryan al-Ka'bi
106395,Abu Sa'd
106390,Sa'd Bin Sa'd Muhammad Shariyan Al-Ka'bi
106450,Godefroid BIZIMANA
106456,Gervais NDIRAKOBUCA
106455,NDAKUGARIKA
106461,Mathias-Joseph NIYONZIMA
106462,KAZUNGU
106467,Léonard NGENDAKUMANA
106531,Aqsa Mahmood
106598,Umm Layth
106614,Abu Muthanna
106615,Abu Al-Yemeni Muthana
106616,Abu Muthana
106617,Abdul Muthana
106618,Nasir Muthana
106533,Nasser Ahmed Muthana
106630,Abu- Sa'id Al Britani
106535,Omar Ali Hussain
106537,Sally-Anne Frances Jones
106636,Sakinah Hussain
106637,Umm Hussain al-Britani
106539,Boubaker Ben Habib Ben Al-Hakim
106642,Abu-Muqatil al-Tunisi
106643,Abou Mouqatel
106644,Abou al Moukatel
106645,Boubaker el Hakim
108992,El Hakim Boubakeur
106646,Boubakeur el-Hakim
106541,Peter Cherif
106543,Maxime Hauchard
106653,Abou Abdallah al Faransi
106545,Amru Al-Absi
106665,Abu-Umar al-Absi
106666,Abu al-Athir al-Shami
106667,Abu Amr al Shami
106668,Abu Asir
106669,Abu al-Asir
106672,Amr al Absi
106670,Abu al-Athir
106671,Abu al Athir Amr al Absi
106683,Handalah
106684,Abu-Rayhanah
106685,Rayhanah
106547,Mu'tassim Yahya 'Ali Al-Rumaysh
106682,Abu-Rayhanah al-'Ansari al-Jeddawi
106689,Abu-Muhammad al-Shimali
106690,Tarad Aljarba
106549,Tarad Mohammad Aljarba
106553,Jund Al-Khilafah In Algeria
106557,Soldiers of the Caliphate in the Land of Algeria
106558,Soldiers of the Caliphate of Algeria
106559,Soldiers of the Caliphate in Algeria
106560,Jund al-Khalifa fi Ard al- Jazayer
106561,Jund al-Khilafah fi Ard al-Jaza'ir
106562,Jund al Khalifa
106563,JAK-A
106555,Aseel Muthana
106574,East Indonesia Mujahideen
106575,Mujahidin of Eastern Indonesia
106576,MIT
106577,Mujahidin Indonesian Timur
106573,Mujahidin Indonesia Timor
106570,Mujahidin of Western Indonesia
106571,MIB
106572,Mujahidin Indonesia Barat
106591,Abu Hanifa
106593,Shamil Magomedovich Ismailov
106592,Shamil Magomedovich Aliev
106659,Vostochniy
106662,Zaurbek Salimovich Guchaev
106661,Bach
106660,Fackih
106658,Muslim
106657,Aziz
106656,Abdul Aziz
109496,Ab-Bilal
106723,Abu Yasir
109498,Абу Ясим
109499,Абу Ясир
109500,Абу-Билал
109501,Север
109502,Вайнах
109503,Умар Сулимов
109504,Хусан Исаевич Газиев
109505,Тархан Исаевич Газиев
109506,Рамзан Одуев
109507,Тархан Исмаилович Газиев
106731,Tarkhan Ismailovich Gaziev
106730,Ramzan Oduev
106729,Tarkhan Isaevich Gaziev
106728,Husan Isaevich Gaziev
106727,Umar Sulimov
106726,Wainakh
106725,Sever
106724,Abu Bilal
109495,Abu-Naser
106721,Husan
106722,Abu Asim
109497,Хусан
106740,Abu Banat
106739,Abu al Banat
106741,Maghomed Maghomedzakirovich Abdurakhmanov
106755,Odnorukiy
106756,Elmir Sene
106757,David Mayer
106758,Akhmad Shishani
106759,Akhmed Rajapovich Chataev
106780,Abu Jihad
106781,Islam Seit-Umarovich Atabiev
107011,Toriq Agha
107012,Torak Agha
107014,Torek Agha
107013,Sayed Mohammed Hashan
107010,Toriq Agha Sayed
107070,Salah Aldin
107069,Sulaiman
107072,Salahaddin Al Kudy
107073,Salahaddin El Kurdy
107074,Imran ibn Hassan
107075,Imran
107076,Imraan
107077,Imraan Al-Kurdy
107078,Emrah Erdogan
107071,Salahaddin Al-Kurdy
107066,Ismatullah Al Kurdy
107067,Ismatullah
107068,Ismatollah
107168,Aroun Geye
107169,Aroun Gaye
107170,Haroun Geye
107171,Haroun GAYE
107483,Ngakosset
107484,‘The Butcher of Paoua’
107485,Eugene Ngaikouesset
107486,Eugene Barret Ngaikosse
107487,Eugene Ngakosset
107488,Eugene Ngaikoisset
107490,Eugène BARRET NGAÏKOSSET
107489,Eugene Ngaikosset
107714,Abdelbassed Azouz
107712,AA (initials)
107680,Abd Al-Baset Azzouz
107713,Abdul Baset Azouz
107682,Gulmurod Khalimov
107684,Nusret Imamovic
107725,Nusret Sulejman Imamovic
107686,Muhannad Al-Najdi
107728,Ghassan al-Tajiki
107729,'Ali Manahi 'Ali al-Mahaydali al-'Utaybi
107735,Abu Ismail al-Maghribi
107736,Abu Ismail
107688,Morad Laaboudi
107752,'Ali Musa al-Shawagh
107751,Ali al-Hamoud al-Shawakh
107750,Ibrahim al-Shawwakh
107749,Muhammad 'Ali al-Shawakh
107748,Abu Luqman
107747,Ali Hammud
107746,Abdullah Shuwar al-Aujayd
107745,Ali Awas
107742,Abu Luqman al- Sahl
107743,'Ali al-Hamud
107744,'Ali Derwish
107741,Abu Luqman al-Suri
107740,Abu Ayyub
107690,Ali Musa Al-Shawakh
107758,Hasan Abu Habib
107759,Abu Habib al-Libi
107760,Husayn al-Salihin Salih al-Sha'iri
107692,Hasan Al-Salahayn Salih Al-Sha'ari
107764,Abu Rahmah
107765,Mounir Hilel
107766,Mounir Helel
107763,Abu Maryam al-Tunisi
107694,Mounir Ben Dhaou Ben Brahim Ben Helal
107772,Muhammad Abd-al-Halim Humaydah
107773,Muhammad Hameida Saleh
107696,Mohammed Abdel-Halim Hemaida Saleh
107771,Faris Baluchistan
107698,Salim Benghalem
107780,Yusuf Abu Ubaydah
107783,Yousif Abu Obayda Yazid
107784,Mibrak Yazid
107785,Youcef Abu Obeida
107786,Mebrak Yazid
107787,Abu- Ubaydah Yusuf Al-lnabi
107788,Abou ObeJda Youssef AI-Annabi
107781,Yazid Mabrak
107782,Yazid Mebrak
107700,Abu Ubaydah Yusuf Al-Anabi
107779,Abou Youcef
107702,Harakat Sham Al-Islam
107704,Sham al-Islam Movement
107705,Sham al- Islam
107706,Haraket Sham al-Islam
107805,Chun-Sik Choe
114024,Ch'un Sik Ch'oe
114025,Chun Sik Choe
107807,Song Il Choe
114027,Kwang II Hyon
114026,Gwang Il Hyon
113892,Hyon U Jang
107811,Bom Su Jang
107864,Pom Su Jang
107813,Yong Son Jang
113895,Yong Sang Jon
113896,Cho'n Myo'ng-kuk
107815,Myong Guk Jon
107817,Mun Kil Kang
107873,Wen-ji Jiang
107819,Ryong Kang
107881,Chung Chong Kim
107821,Jung Jong Kim
107823,Kim Kyu
107829,Tae Hun Ko
107887,Myong Gi Kim
107831,Man Gon Ri
107833,Jin Ryu
107835,Chol U Yu
107839,Academy of National Defence Science
107841,Chong-chongang Shipping Company
107899,Chong Chon Gang Shipping Co. Ltd.
107843,Daedong Credit Bank (DCB)
107903,Taedong Credit Bank
107904,DCB
107849,Ministry Of Atomic Energy Industry
107906,MAEI
107851,National Aerospace Development Administration
107908,NADA
107941,Yong Chol Kim
108097,Le Messie sanglant
108098,Josef Kony
108099,Joseph Rao Kony
108100,Kony
108101,Joseph KONY
108122,LRA
108121,Lord's Resistance Movement (LRM)
108120,Lord's Resistance Movement/ Army (LRM/A)
108123,LORD'S RESISTANCE ARMY
108210,Sheikh Faroq al-Qatari
108211,Shaykh Imran Farouk
108212,Sheikh Farooq al-Qahtani
108213,Farouq al-Qahtani al Qatari
108214,Faruq al-Qatari
108215,Faruq al-Qahtani
108216,Nayf Salam Muhammad Ujaym al-Hababi
108217,Nayef Salam Muhammad Ujaym Al-Hababi
108357,Agila SALEH ISSA GWAIDER
108364,Nori BOSAMIN
108359,Nuri ABU SAHMAIN
108363,Nuri BO SAMIN
108424,Abu Khuzayma al-Mudari
108423,Abu Sufyan al-Sulami
108433,Turki Mubarak Abdullah Ahmad Al-Binali
108425,Abu Hudhayfa al-Bahrayni
108426,Abu Hazm al-Salafi
108427,Abu Bakr al-Athari
108432,Turki Mubarak Abdullah Al Binali
108431,Turki Mubarak al-Binali
108430,Turki al-Benali
108422,Abu Dergham
108421,Abu Human al-Athari
108429,Turki al-Binali
108428,Abu Human Bakr ibn Abd al-Aziz al-Athari
108444,Abu Sarah al-Saudi
108445,Faisal Ahmed Ali Alzahrani
108446,Faysal Ahmad Bin Ali Al-Zahrani
108443,Abu Sara Zahrani
108457,Tuah Febriwansyah
108456,Tuah Febriwansyah bin Arif Hasrudin
108455,Tuwah Febriwansah
108454,Muhammad Fachri
108452,Muhammad Fachry
108453,Muhammad Fachria
108466,Husayn Muhammad Husayn al-Juaythini
108467,Husayn Muhammad al-Juaythini
108469,Husayn Juaythini
108464,Husayn Muhammad Husayn Juaythini
108463,Abu Muath al-Juaitni
108465,Husayn Muhamad Husayn al-Juaythini
108468,Hussein Mohammed Hussein Aljeithni
108474,Sholeh Ibrahim
108475,Muhammad Soleh Ibrahim
108473,Muh Sholeh Ibrahim
108476,Muhammad Sholeh Ibrohim
108478,Muhammad Sholeh Ibrahim
108477,Mohammad Sholeh Ibrahim
108511,Korean National Insurance Corporation (KNIC)
108515,Korea National Insurance Corporation
108516,Korea Foreign Insurance Company
112442,Kyong song CHOE
108624,Kyong-song CHOE
108626,Yong-ho CHOE
112443,Yong Ho CHOE
108629,Sung Mu HONG
113645,Sun Mu HUNG
108630,Sung-Mu HONG
108632,Kyongchol JO
112445,Kyong Chol JO
108634,Chun-sam KIM
112446,Chun Sam KIM
112447,Chun Sop KIM
108636,Chun-sop KIM
108639,Jong-gak KIM
112448,Jong Gak KIM
108641,Rak-gyom KIM
108642,Rak Kyom KIM
112449,Rak Gyom KIM
108646,Won-hong KIM
112450,Won Hong KIM
108648,Jong-chon PAK
112451,Jong Chon PAK
108650,Jong-su RI
112452,Jong Su RI
108652,Chol-ju SON
112453,Chol Ju Son
108654,Jong-rin YUN
112454,Jong Rin YUN
112455,Yong Sik PAK
108656,Yong-sik PAK
108658,Yong Chil HONG
108664,Hak Cheol RI
108665,Hak Chul RI
108666,Hak Chol RI
108669,Chang Hyok YUN
108671,Strategic Rocket Forces
113601,Cho Chun Ryong
113600,Jo Chun Ryong
108915,Khalifa AL-GHAWAIL
108916,Khalifa AL GHWEIL
108917,Khalifa GHWELL
109187,Mohammad Jawad Waziri
109248,Абубакар
109249,Abubakar
109250,Амир Хазмат
109251,Amir Khazmat
109252,Аслан Авгазарович Бютукаев
109253,Aslan Avgazarovich Byutukaev
109267,Салман Булгарский
109268,Salman Bulgarskiy
109269,Айрат Насимович Вахитов
109270,Ayrat Nasimovich Vakhitov
109327,Sher Mohammad Abbas Stanekzai Padshah Khan
109413,“Caesar”
109412,“One-P”
109411,“1-P”
109414,“Bashir”
109415,Otim Kapere
109416,Ali Lalobo Bashir
109417,Ali Bashir Lalobo
109418,Ali Mohammed Salongo
109419,Ali Mohammed Labola
109420,Ali Mohammed Kony
109421,Ali Mohammed Lalobo
109422,Ali Mohammed
109423,Ali Mohammad Labolo
109424,Ali Lalobo
109425,Ali KONY
109432,Simon Salim Obol
109433,Salim Saleh Obol Ogaro
109434,Okolu Salim
109435,Salim Ogaro
109436,Salim Saleh
109437,Salim Saleh Kony
109438,Salim KONY
109754,Mohammed Omar Ghulam Nabi
109870,Adib Salamah
109871,Adib Salameh
109869,Adib Salama
109868,Adib Salame
109867,Mohammed Adib Salameh
109866,Adib Nimr Salameh
109875,Adnan Aboud Hilweh
109874,Adnan Aboud Helweh
109873,Adnan Aboud
109878,Jawdat Salibi Mawwas
109877,Jawdat Salibi Mawwaz
109879,Jawdat Salbi Mawas
109883,Tahir Hamid Khalil
109882,Tahir Hamid Khali
109881,Khalil Tahir Hamid
109888,Ammar Medhat Sherif
109895,Ammar Al-Sharif
109894,Amar Al-Sharif
109893,Amar Al-Charif
109892,Ammar Sharif
109891,Ammar Charif
109890,Ammar al Shareef
109889,Ammar Sherif
109898,Mohammed Bishr Al-Sabban
109897,Bishr Mazin Al-Sabban
109899,Bishr al-Sabban
109902,Ahmad Sheikh Abdul Qadir
109901,Ahmad al-Sheik Abdulquader
109903,Ahmad Sheik Abdul-Qader
109905,Ghassan Omar Khalaf
109911,Kheredden al-Sayyed
109912,Mohamed Khair al-Sayyed
109910,Khairuddin as-Sayyed
109909,Khaireddin al-Sayyed
109908,Kheir Eddin al-Sayyed
109907,Kheir Eddib Asayed
109913,Khayr al-Din Abdul-Sattar al-Sayyed
109914,Khayr al-Din al-Sayyed
109982,Андрей Дмитриевич Козенко
109983,Andrei Dmitrievich KOZENKO
109986,Светлана Борисовна Савченко
109987,Svetlana Borisovna SAVCHENKO
109990,Павел Валентинович Шперов
109991,Pavel Valentinovich SHPEROV
110105,Atef Naddaf
110109,Hussein Makhluf
110110,Hussein Makhlouf
110114,Ali Al-Zafir
110122,Mohamed  Ramez Tourjuman
110123,Mohammed Ramez Tourjuman
110124,Mohammad Ramez Tourjman
110126,Mohamed Ramez Tourjman
110127,Mohammed Ramez Tourjman
110120,Mohammad Ramez Tourjuman
110125,Muhammad Ramez Tourjman
110121,Muhammad Ramez Tourjuman
110141,Ali Hammoud
110140,Ali Hamoud
110144,Mohammed Zahir Kharboutli
110145,Mohammed Zuhair Kharboutli
110148,Maamoun Hamdan
112209,Ma'moun Hamdan
110152,Nabil al-Hasan
110151,Nabil al-Hassan
110155,Ahmad al-Hamo
110156,Ahmad al-Hamu
110159,Abdullah al-Qirbi
110158,Abdullah al-Gharbi
110163,Abdullah Abdullah
110166,Salwa Abdullah
110169,Rafe'a Abu Saad
110170,Rafe'a Abu Sa'ad
110173,Wafiqa Hosni
110176,Rima Al-Kadiri
110177,Rima Al-Qadiri
110179,Duraid Durgham
110268,Pak Chun Il
110274,Kim Hak Song
110275,Kim Song Chol
110279,Son Min
110280,Jong Hyok Son
110285,Se Gon Kim
110290,Won Ho Ri
110294,Yong Chol Cho
110295,Yong Chol Jo
110299,Chol Sam Kim
110306,Sok Chol Kim
110311,Chang Ha Chang
110310,Chang Ha Jang
110320,Mun San Son
110324,Korea United Development Bank
110328,Ilsim International Bank
110332,Singwang Economics and Trading General Corporation
110335,Korea Foreign Technical Trade Center
110338,Korea Pugang Trading Corporation
110355,Gaston Hughes Ilunga Kampete
110354,Hugues Raston Ilunga Kampete
110356,Ilunga Kampete
110369,Ferdinand Ilunga Luyoyo
110372,Kanyama Celestin Cishiku Antoine
110371,Kanyama Cishiku Bilolo Célestin
110373,Kanyama Tshisiku Celestin
110379,Esprit de mort
110374,Celestin Kanyama
110400,Delphin Kaimbi
110395,Delphin Kasagwe Kahimbi
110396,Delphin Kahimbi Demba Kasangwe
110397,Delphin Kahimbi Kasangwe
110398,Delphin Kayimbi Demba Kasangwe
110399,Delphin Kahimbi Kasagwe
110429,Мухамадмухтар
110430,Muhamadmuhtar
110436,Rustam Magomedovich Aselderov
110435,Рустам Магомедович Асельдеров
110434,Abu Muhammad
110433,Абу Мухаммад
110432,Abu Muhammad Al-Kadari
110431,Абу Мухаммад Аль-Кадари
110495,Hassan Hassan EL HAJJ
110506,Farah MELIAD
110735,Руслан Исмаилович Бальбек
110736,Ruslan Ismailovich BALBEK
110739,Константин Михайлович БАХАРЕВ
110740,Konstantin Mikhailovich BAKHAREV
110747,Дмитрий Анатольевич БЕЛИК
110748,Dmitry Anatolievich BELIK
111173,Abu Ahmad Akhlaq
111174,Bassam Ahmad Husari
111172,Abu Ahmad al-Shami
111175,BASSAM AHMAD AL-HASRI
111182,GHALIB ABDULLAH AL-ZAIDI
111181,Ghalib Abdallah al-Zaydi
111180,Ghalib Abdallah Ali al-Zaydi
111179,Ghalib al Zaydi
111189,Naif Saleh Salem al Qaisi
111188,Nayif al-Ghaysi
111190,NAYIF SALIH SALIM AL-QAYSI
110996,Mohammad al-Ahmad
110997,Muhammad al-Ahmad
110998,Mohamed al-Ahmad
110999,Mohammad al-Ahmed
111000,Muhammad al-Ahmed
111001,Mohamed al-Ahmed
111002,Mohammed al-Ahmad
111003,Mohammed al-Ahmed
111196,IYAD NAZMI SALIH KHALIL
111197,Ayyad Nazmi Salih Khalil
111198,Eyad Nazmi Saleh Khalil
111199,Iyad al-Toubasi
111200,Iyad al-Tubasi
111201,Abu al-Darda'
111202,Abu-Julaybib al-Urduni
111203,Abu-Julaybib
111321,Peter Gadet Yaak
111322,Peter Gadet Yak
111323,Peter Gatdet Yaka
111324,Peter Gadet
111325,Peter Gatdet
111327,Peter Gatdeet Yaka
111326,Peter Gatdet Yaak
111529,Sinan
111530,Dalokay ȘANLI
111556,Ahmed Balol
111555,Ahmad Muhammad Ballul
111554,Ahmad Ballul
111561,Sajee Darwish
111562,Saji Jamil Darwish
111560,Sjaa Darwis
111559,Saji' Darwish
111565,Muhammed Ibrahim
111568,Badi' Mu'alla
111694,Mohammad Al-Sha'ar
111693,Mohamed Al-Sha'ar
111696,Muhammad Al-Chaar
111697,Mohamed Al-Chaar
111698,Mohammad Al-Chaar
111699,Mohammed Al-Shaar
111700,Muhammad Al-Shaar
111701,Mohamed Al-Shaar
111702,Mohammad Al-Shaar
111687,Mohammed Al-Cha'ar
111688,Muhammad Al-Cha'ar
111689,Mohamed Al-Cha'ar
111690,Mohammad Al-Cha'ar
111691,Mohammed Al-Sha'ar
111692,Muhammad Al-Sha'ar
111695,Mohammed Al-Chaar
111813,Myong Su RI
111825,Hong Chan SO
111831,Chang Uk WANG
111835,Chol JANG
112077,Issene Abdoulaye
112078,Abdoulaye Issene Ramadan
112079,Abdoulaye Issène Ramadane
112080,Hissene Abdoulaye
112081,Abdoulaye Hissein
112083,Abdoulaye HISSENE
112082,Abdoulaye Issène
112108,Evariste Boshab
112109,Evariste Boshab Mabub Ma Bileng
112115,Gédéon Kyungu Mutanga Wa Bafunkwa Kanonga
112119,Alex Kande Mupompa
112122,Alexandre Kande Mupomba
112123,Kande-Mupompa
112129,Jean-Claude Kazembe Musonda
112133,Lambert Mende
112134,Lambert Mende Omalanga
112155,Ramazani Shadari
112156,Emmanuel Ramazani Shadari Mulanda
112157,Shadary
118805,Kalev Mutondo
112162,Kalev Mutund
112163,Kalev Mutondo Katanga
112164,Kalev Mutond
112165,Kalev Mutombo
112166,Kalev Mutoid
